url,id,title,start,end,duration,text
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,560.0,572.0,12.0," There's one column for the out of bag error rate.  One column for the healthy error rate, i.e. how frequently healthy patients are misclassified."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,572.0,592.0,20.0, Each row reflects the error rates at different stages of creating the random forest.  The first row contains the error rates after making the first tree.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,592.0,614.0,22.0, The second row contains the error rates after making the first two trees.  The last row contains the error rates after making all 500 trees.  So what we're doing here is making a data frame that looks like this.  There's one column for the number of trees.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,614.0,638.0,24.0, There's one column for the type of error.  And one column for the actual error value.  And here's the call to GG plot.  Bam.  The blue line shows the error rate when classifying unhealthy patients.  The green line shows the overall out of bag error rate.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,639.0,660.0,21.0," The red line shows the error rate when classifying healthy patients.  In general, we see the error rates decrease when our random forest has more trees.  If we added more trees with the error rate go down further.  To test this hypothesis, we make a random forest with 1000 trees."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,661.0,680.0,19.0, The out of bag error rate is the same as before.  And the confusion matrix shows that we didn't do a better job classifying patients.  And we can plot the error rates just like before.  Double bam.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,680.0,701.0,21.0," And we see that the error rates stabilize right after 500 trees.  So adding more trees didn't help, but we would not have known this unless we used more trees.  Now we need to make sure we are considering the optimal number of variables at each internal node in the tree."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,701.0,719.0,18.0," We start by making an empty vector that can hold 10 values.  And then we create a loop that tests different numbers of variables at each step.  Each time we go through the loop, I increase by 1.  It starts at 1 and ends after 10."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,720.0,744.0,24.0," In this line, we are building a random forest using I to determine the number of variables to try at each step.  Specifically, we are setting Mtri equals I and I equals values between 1 and 10.  This is where we store the out of bag error rate after we build each random forest that uses a different value for Mtri."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,745.0,768.0,23.0," This is a bit of complex code.  Here's what's going on.  Temp.model contains a matrix called Er.rate, just like model did before.  And we want to access the value in the last row and in the first column.  Ie, the out of bag error rate when all 1000 trees have been made."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,768.0,791.0,23.0," Now we can print out the out of bag error rates for different values for Mtri.  The third value corresponding to Mtri equals 3, which is the default in this case, has the lowest out of bag error rate.  So the default value was optimal, but we wouldn't have known that unless we tried other values."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,791.0,813.0,22.0," Lastly, we want to use the random forest to draw an Mds plot with samples.  This will show us how they are related to each other.  If you don't know what an Mds plot is, don't freak out, just check out the stack quest on.  We start by using the dist function to make a distance matrix from 1 minus the proximity matrix."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,813.0,835.0,22.0," Then we run CMD scale on the distance matrix.  CMD scale stands for classical multi-dimensional scaling.  Then we calculate the percentage of variation in the distance matrix that the X and Y axes account for.  Again, see the other stack quest for details."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,835.0,853.0,18.0, Then we format the data for Gg plot.  And then we draw the graph with Gg plot.  Triple BAM.  Unhealthy samples are on the left side.  Healthy samples are on the right side.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,854.0,875.0,21.0," I wonder if patient 253 was misdiagnosed, and actually has heart disease.  Note, the X axis accounts for 47% of the variation in the distance matrix.  The Y axis only accounts for 14% of the variation in the distance matrix."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,875.0,897.0,22.0," That means that the big differences are along the X axis.  Lastly, if we got a new patient and didn't know if they had heart disease and they clustered down here,  we'd be pretty confident that they had heart disease.  Her A, we've made it to the end of another exciting stack quest."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,897.0,906.0,9.0," If you like this stack quest and want to see more of them, please subscribe.  And if you have any suggestions for future stack quests, well, put them in the comments below."
