title,url,id,start,end,text,duration
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,441.0,474.0," Later, we will check to see if 500 trees is enough for optimal classification. Then it tells us how many variables or columns of data were considered at each internal node. Classification trees have a default setting of the square root of the number of variables. Regression trees have a default setting of the number of variables divided by 3. Since we don't know if 3 is the best value, we'll fiddle with this parameter later on. Here's the out of bag, OOB, error estimate.",33.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,474.0,509.0," Here's the out of bag, OOB, error estimate. This means that 83.5% of the OOB samples were correctly classified by the random forest. Lastly, we have a confusion matrix. There were 141 healthy patients that were correctly labeled healthy. Prey, there were 27 unhealthy patients that were incorrectly classified as healthy. There were 23 healthy patients that were incorrectly classified on healthy.",35.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,509.0,548.0," There were 23 healthy patients that were incorrectly classified on healthy. Lastly, there were 112 unhealthy patients that were correctly classified on healthy. Prey, to see if 500 trees is enough for optimal classification, we can plot the error rates. Here, we created data frame that formats the error rate information so that GG plot 2 will be happy. This is kind of complicated, so let me walk you through it. For the most part, this is all based on a matrix within model called ER.rate.",39.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,548.0,586.0," For the most part, this is all based on a matrix within model called ER.rate. This is what the ER.rate matrix looks like. There's one column for the out of bag error rate. One column for the healthy error rate, i.e. how frequently healthy patients are misclassified. Each row reflects the error rates at different stages of creating the random forest. The first row contains the error rates after making the first tree.",38.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,586.0,614.0, The first row contains the error rates after making the first tree. The second row contains the error rates after making the first two trees. The last row contains the error rates after making all 500 trees. So what we're doing here is making a data frame that looks like this. There's one column for the number of trees. There's one column for the type of error.,28.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,614.0,634.0, There's one column for the type of error. And one column for the actual error value. And here's the call to GG plot. Bam. The blue line shows the error rate when classifying unhealthy patients. The green line shows the overall out of bag error rate.,20.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,634.0,661.0," The green line shows the overall out of bag error rate. The red line shows the error rate when classifying healthy patients. In general, we see the error rates decrease when our random forest has more trees. If we added more trees with the error rate go down further. To test this hypothesis, we make a random forest with 1000 trees. The out of bag error rate is the same as before.",27.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,661.0,686.0," The out of bag error rate is the same as before. And the confusion matrix shows that we didn't do a better job classifying patients. And we can plot the error rates just like before. Double bam. And we see that the error rates stabilize right after 500 trees. So adding more trees didn't help, but we would not have known this unless we used more trees.",25.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,686.0,716.0," So adding more trees didn't help, but we would not have known this unless we used more trees. Now we need to make sure we are considering the optimal number of variables at each internal node in the tree. We start by making an empty vector that can hold 10 values. And then we create a loop that tests different numbers of variables at each step. Each time we go through the loop, I increase by 1. It starts at 1 and ends after 10.",30.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,716.0,748.0," It starts at 1 and ends after 10. In this line, we are building a random forest using I to determine the number of variables to try at each step. Specifically, we are setting Mtri equals I and I equals values between 1 and 10. This is where we store the out of bag error rate after we build each random forest that uses a different value for Mtri. This is a bit of complex code. Here's what's going on.",32.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,748.0,774.0," Here's what's going on. Temp.model contains a matrix called Er.rate, just like model did before. And we want to access the value in the last row and in the first column. Ie, the out of bag error rate when all 1000 trees have been made. Now we can print out the out of bag error rates for different values for Mtri. The third value corresponding to Mtri equals 3, which is the default in this case, has the lowest out of bag error rate.",26.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,774.0,805.0," The third value corresponding to Mtri equals 3, which is the default in this case, has the lowest out of bag error rate. So the default value was optimal, but we wouldn't have known that unless we tried other values. Lastly, we want to use the random forest to draw an Mds plot with samples. This will show us how they are related to each other. If you don't know what an Mds plot is, don't freak out, just check out the stack quest on. We start by using the dist function to make a distance matrix from 1 minus the proximity matrix.",31.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,805.0,835.0," We start by using the dist function to make a distance matrix from 1 minus the proximity matrix. Then we run CMD scale on the distance matrix. CMD scale stands for classical multi-dimensional scaling. Then we calculate the percentage of variation in the distance matrix that the X and Y axes account for. Again, see the other stack quest for details. Then we format the data for Gg plot.",30.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,835.0,854.0," Then we format the data for Gg plot. And then we draw the graph with Gg plot. Triple BAM. Unhealthy samples are on the left side. Healthy samples are on the right side. I wonder if patient 253 was misdiagnosed, and actually has heart disease.",19.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,854.0,887.0," I wonder if patient 253 was misdiagnosed, and actually has heart disease. Note, the X axis accounts for 47% of the variation in the distance matrix. The Y axis only accounts for 14% of the variation in the distance matrix. That means that the big differences are along the X axis. Lastly, if we got a new patient and didn't know if they had heart disease and they clustered down here, we'd be pretty confident that they had heart disease.",33.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,887.0,909.0," we'd be pretty confident that they had heart disease. Her A, we've made it to the end of another exciting stack quest. If you like this stack quest and want to see more of them, please subscribe. And if you have any suggestions for future stack quests, well, put them in the comments below. Until next time, quest on.",22.0
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,906.0,909.0," Until next time, quest on.",3.0
